order_id,actual_delivery_date,late_delivery,delay_days,partial_delivery,cancelled,delay_reason
2786,2024-12-30,1,1,0,0,none
2787,2025-01-08,0,0,0,0,none
2788,2025-01-15,1,2,0,0,none
2789,2024-12-21,0,0,0,0,none
2790,2025-01-11,1,1,0,0,weather
2791,2025-01-08,1,1,0,0,weather
2792,2025-01-05,1,2,1,0,weather
2793,2025-01-01,1,2,0,0,weather
2794,2025-01-01,1,1,0,0,none
2795,2024-12-30,0,0,0,0,none
2796,2025-01-11,1,1,0,0,none
2797,2025-01-02,0,-1,0,0,none
2798,2024-12-28,0,-3,0,0,none
2799,2025-01-04,1,2,0,0,none
2800,2024-12-31,0,-2,0,0,none
2801,2025-01-11,1,2,0,0,none
2802,2024-12-25,0,-1,0,0,none
2803,2024-12-30,1,1,0,0,weather
2804,2025-01-05,1,4,0,0,weather
2805,2024-12-26,0,-1,0,0,none
2806,2025-01-04,1,1,0,0,none
2807,2025-01-02,1,3,0,0,none
2808,2025-01-02,0,0,0,0,none
2809,2025-01-20,0,-3,0,0,none
2810,2024-12-26,0,-2,0,0,none
2811,2025-01-08,0,-1,0,0,none
2812,2024-12-25,0,0,0,0,none
2813,2025-01-06,0,0,0,0,none
2814,2025-01-06,0,-2,0,0,none
2815,2025-01-21,1,1,0,0,none
2816,2024-12-27,1,2,0,0,weather
2817,2025-01-03,1,2,0,0,none
2818,2025-01-19,0,0,0,0,none
2819,2025-01-17,0,0,0,0,none
2820,2025-01-25,0,0,0,0,none
2821,2025-01-10,1,2,0,0,none
2822,2025-01-03,1,1,0,0,none
2823,2024-12-27,0,-2,0,0,none
2824,2024-12-30,0,-2,0,0,none
2825,2025-01-08,1,2,0,0,none
2826,2025-01-18,0,-1,0,0,none
2827,2024-12-27,1,1,0,0,none
2828,2024-12-29,1,1,0,0,none
2829,2025-01-16,1,2,0,0,none
2830,2025-01-10,1,2,0,0,weather
2831,2025-01-23,1,1,0,0,none
2832,2025-01-07,1,1,1,0,none
2833,2025-01-01,0,0,0,0,none
2834,2024-12-29,1,1,0,0,none
2835,2025-01-24,1,3,0,0,none
2836,2024-12-27,0,-2,0,0,none
2837,2025-01-15,1,1,0,0,none
2838,2025-01-23,1,1,1,0,none
2839,2025-01-09,1,3,0,0,weather
2840,2025-01-01,0,0,0,0,none
2841,2025-01-14,1,3,0,0,weather
2842,2025-01-29,0,0,0,0,none
2843,2024-12-27,0,-2,0,0,none
2844,2025-01-19,0,0,0,0,none
2845,2025-01-05,0,-2,0,0,none
2846,2025-01-13,1,1,0,0,weather
2847,2025-01-29,0,-1,0,0,none
2848,2024-12-28,0,-1,0,0,none
2849,2025-01-13,0,0,0,0,none
2850,2025-01-06,1,3,0,0,none
2851,2025-01-22,0,-3,0,0,none
2852,2025-01-09,0,0,0,0,none
2853,2025-01-18,0,0,0,0,none
2854,2025-01-06,1,5,0,0,none
2855,2025-01-29,0,0,0,0,none
2856,2025-01-12,0,0,0,0,none
2857,2025-01-09,0,0,0,0,none
2858,2025-01-10,0,-2,0,0,none
2859,2025-01-10,0,0,0,0,none
2860,2025-01-20,0,-2,0,0,none
2861,2025-01-11,1,2,0,0,none
2862,2025-01-10,0,-2,0,0,none
2863,2025-01-13,1,1,0,0,none
2864,2025-01-21,0,0,0,0,none
2865,2025-01-13,1,1,0,0,weather
2866,2025-01-18,0,-1,0,0,none
2867,2025-01-25,1,1,0,0,weather
2868,2025-01-20,1,3,0,0,none
2869,2025-01-10,0,-1,0,0,none
2870,2025-01-07,1,1,0,0,none
2871,2025-01-02,0,0,0,0,none
2872,2025-01-04,0,0,0,0,none
2873,2025-01-13,1,3,0,0,none
2874,2025-01-28,1,1,0,0,none
2875,2025-01-17,1,3,0,0,none
2876,2025-01-06,1,2,0,0,none
2877,2025-01-17,0,0,0,0,none
2878,2025-01-30,0,-1,0,0,none
2879,2025-01-05,0,0,0,0,none
2880,2025-01-22,0,0,0,0,none
2881,2025-01-20,1,1,0,0,none
2882,2025-01-27,0,-1,0,0,none
2883,2025-01-11,0,0,0,0,none
2884,2025-02-03,1,3,0,0,none
2885,2025-01-30,1,2,0,0,none
2886,2025-01-24,1,1,0,0,none
2887,2025-01-12,0,-1,0,0,none
2888,2025-01-08,0,-2,0,0,none
2889,2025-01-04,0,-2,0,0,none
2890,2025-01-03,0,-1,0,0,none
2891,2025-01-18,0,0,0,0,none
2892,2025-01-26,1,3,0,0,none
2893,2025-01-08,1,1,0,0,none
2894,2025-02-07,1,1,0,0,none
2895,2025-01-19,0,-1,0,0,none
2896,2025-01-10,1,3,0,0,none
2897,2025-01-25,1,1,0,0,none
2898,2025-01-24,1,3,0,0,none
2899,2025-01-22,0,0,0,0,none
2900,2025-02-02,0,-2,0,0,none
2901,2025-02-06,1,3,0,0,none
2902,2025-01-21,1,1,0,0,none
2903,2025-02-05,1,4,0,0,none
2904,2025-01-19,0,0,0,0,none
2905,2025-02-02,0,-1,0,0,none
2906,2025-01-27,1,2,0,0,weather
2907,2025-01-27,0,-2,0,0,none
2908,2025-01-23,1,2,0,0,none
2909,2025-01-07,0,-1,0,0,none
2910,2025-01-21,1,1,0,0,none
2911,2025-01-24,0,-1,0,0,none
2912,2025-01-16,0,-1,0,0,none
2913,2025-01-19,1,1,0,0,none
2914,2025-01-24,0,-1,0,0,none
2915,2025-02-08,1,1,1,0,weather
2916,2025-01-29,1,1,0,0,weather
2917,2025-01-31,1,1,0,0,none
2918,2025-01-17,0,0,0,0,none
2919,2025-01-08,0,0,0,0,none
2920,2025-01-22,0,0,0,0,none
2921,2025-02-03,1,2,0,0,none
2922,2025-01-15,0,-1,0,0,none
2923,2025-01-10,0,-1,0,0,none
2924,2025-01-19,1,1,0,0,none
2925,2025-01-25,1,3,0,0,none
2926,2025-01-22,0,-2,0,0,none
2927,2025-02-01,1,1,0,0,none
2928,2025-01-19,0,0,0,0,none
2929,2025-01-27,1,4,0,0,none
2930,2025-02-08,1,3,0,0,none
2931,2025-01-26,1,2,0,0,weather
2932,2025-01-23,1,2,0,0,none
2933,2025-01-17,0,0,0,0,none
2934,2025-01-19,1,2,1,0,none
2935,2025-01-10,0,0,0,0,none
2936,2025-01-12,0,-3,0,0,none
2937,2025-01-22,1,2,0,0,weather
2938,2025-02-09,1,3,0,0,none
2939,2025-01-25,1,1,0,0,none
2940,2025-02-06,0,0,0,0,none
2941,2025-02-08,1,1,0,0,none
2942,2025-01-30,1,1,0,0,none
2943,2025-01-28,1,1,0,0,none
2944,2025-01-25,1,2,0,0,none
2945,2025-02-01,1,1,0,0,none
2946,2025-01-28,1,3,0,0,none
2947,2025-01-27,0,0,0,0,none
2948,2025-01-18,0,-2,0,0,none
2949,2025-01-30,1,1,0,0,weather
2950,2025-02-03,0,-1,0,0,none
2951,2025-01-13,1,1,0,0,none
2952,2025-02-11,0,0,0,0,none
2953,2025-01-19,1,1,0,0,none
2954,2025-01-26,0,-2,0,0,none
2955,2025-02-01,1,1,0,0,none
2956,2025-01-25,1,3,0,0,none
2957,2025-02-04,0,0,0,0,none
2958,2025-02-04,1,2,0,0,none
2959,2025-01-24,0,-1,0,0,none
2960,2025-02-14,1,2,1,0,none
2961,2025-02-02,1,2,0,0,none
2962,2025-02-09,1,2,0,0,weather
2963,2025-01-31,0,-1,0,0,none
2964,2025-01-23,0,-1,0,0,none
2965,2025-01-27,0,-1,0,0,none
2966,2025-01-22,1,2,0,0,none
2967,2025-01-26,1,1,1,0,none
2968,2025-01-21,0,0,0,0,none
2969,2025-01-31,1,1,0,0,none
2970,2025-01-23,1,2,0,0,none
2971,2025-02-13,1,2,0,0,none
2972,2025-02-13,1,1,0,0,none
2973,2025-01-16,0,0,0,0,none
2974,2025-02-04,0,-1,0,0,none
2975,2025-01-21,1,1,0,0,none
2976,2025-02-03,0,-1,0,0,none
2977,2025-02-12,0,0,0,0,none
2978,2025-02-02,1,1,0,0,weather
2979,2025-01-28,1,1,0,0,weather
2980,2025-01-28,0,0,0,0,none
2981,2025-02-03,1,1,1,0,none
2982,2025-02-04,1,1,0,0,none
2983,2025-01-27,0,0,0,0,none
2984,2025-02-07,1,2,0,0,weather
2985,2025-02-09,0,0,0,0,none
2986,2025-01-19,0,0,0,0,none
2987,2025-01-21,0,-1,0,0,none
2988,2025-01-19,1,1,0,0,none
2989,2025-02-02,1,2,0,0,none
2990,2025-02-05,0,0,0,0,none
2991,2025-01-25,0,0,0,0,none
2992,2025-01-24,0,-2,0,0,none
2993,2025-01-20,0,0,0,0,none
2994,2025-02-02,0,-1,0,0,none
2995,2025-02-06,0,0,0,0,none
2996,2025-01-23,0,-1,0,0,none
2997,2025-02-10,0,-2,0,0,none
2998,2025-02-06,1,3,0,0,none
2999,2025-01-25,1,2,0,0,none
3000,2025-01-18,0,0,0,0,none
3001,2025-02-11,0,0,0,0,none
3002,2025-01-26,1,1,0,0,none
3003,2025-01-29,0,0,0,0,none
3004,2025-01-28,0,0,0,0,none
3005,2025-02-13,1,1,0,0,none
3006,2025-01-29,1,1,0,0,weather
3007,2025-02-18,0,0,0,0,none
3008,2025-02-08,1,3,0,0,weather
3009,2025-02-10,1,4,0,0,none
3010,2025-02-03,0,-1,0,0,none
3011,2025-02-02,0,0,0,0,none
3012,2025-02-10,0,0,0,0,none
3013,2025-02-07,0,-1,0,0,none
3014,2025-02-12,1,5,0,0,weather
3015,2025-02-01,1,2,0,0,none
3016,2025-01-29,0,-1,0,0,none
3017,2025-02-12,0,0,0,0,none
3018,2025-02-11,1,1,0,0,weather
3019,2025-02-01,0,0,0,0,none
3020,2025-02-10,0,0,0,0,none
3021,2025-02-05,1,4,0,0,none
3022,2025-01-22,0,-2,0,0,none
3023,2025-02-18,1,2,0,0,weather
3024,2025-02-12,0,0,0,0,none
3025,2025-01-21,0,0,0,0,none
3026,2025-01-24,1,2,0,0,none
3027,2025-02-04,1,1,0,0,none
3028,2025-02-03,0,0,0,0,none
3029,2025-01-27,0,0,0,0,none
3030,2025-01-27,1,2,0,0,none
3031,2025-02-11,0,-1,0,0,none
3032,2025-02-23,1,3,0,0,none
3033,2025-02-21,1,1,0,0,weather
3034,2025-02-15,1,1,0,0,none
3035,2025-02-04,1,2,0,0,none
3036,2025-02-02,0,0,0,0,none
3037,2025-02-02,1,4,0,0,none
3038,2025-01-31,1,1,1,0,none
3039,2025-01-31,0,-2,0,0,none
3040,2025-01-27,0,-1,0,0,none
3041,2025-02-21,1,1,0,0,none
3042,2025-01-22,0,-3,0,0,none
3043,2025-02-17,1,1,0,0,none
3044,2025-02-13,0,-1,0,0,none
3045,2025-01-25,0,-1,0,0,none
3046,2025-02-13,0,0,0,0,none
3047,2025-02-07,1,1,0,0,none
3048,2025-02-08,0,-2,0,0,none
3049,2025-02-17,1,1,0,0,none
3050,2025-02-17,0,-3,0,0,none
3051,2025-01-31,0,-1,0,0,none
3052,2025-02-15,1,1,0,0,weather
3053,2025-02-20,0,0,0,0,none
3054,2025-02-03,1,1,0,0,none
3055,2025-02-05,1,2,0,0,none
3056,2025-02-02,0,0,0,0,none
3057,2025-02-26,1,4,0,0,none
3058,2025-01-26,0,0,0,0,none
3059,2025-02-17,1,1,0,0,none
3060,2025-02-15,1,1,0,0,none
3061,2025-02-06,0,0,0,0,none
3062,2025-02-22,0,0,0,0,none
3063,2025-02-07,1,2,0,0,none
3064,2025-01-30,1,1,0,0,none
3065,2025-02-12,1,1,0,0,weather
3066,2025-02-13,1,2,0,0,none
3067,2025-02-11,1,1,0,0,weather
3068,2025-02-12,0,-1,0,0,none
3069,2025-02-19,1,2,0,0,none
3070,2025-02-03,1,3,0,0,none
3071,2025-02-21,0,0,0,0,none
3072,2025-02-18,0,-3,0,0,none
3073,2025-01-29,0,0,0,0,none
3074,2025-02-27,0,0,0,0,none
3075,2025-02-05,1,2,0,0,none
3076,2025-02-08,1,1,0,0,none
3077,2025-02-01,1,3,0,0,none
3078,2025-02-16,1,3,0,0,none
3079,2025-02-22,0,-2,0,0,none
3080,2025-02-01,1,2,1,0,none
3081,2025-02-02,1,1,0,0,none
3082,2025-02-15,0,0,0,0,none
3083,2025-02-12,0,0,0,0,none
3084,2025-02-10,1,1,0,0,none
3085,2025-02-16,1,3,0,0,weather
3086,2025-02-22,1,3,0,0,none
3087,2025-02-02,0,-3,0,0,none
3088,2025-02-07,0,0,0,0,none
3089,2025-03-01,1,1,0,0,none
3090,2025-02-10,0,0,0,0,none
3091,2025-02-10,0,-1,0,0,none
3092,2025-02-13,1,1,0,0,none
3093,2025-02-12,0,-3,0,0,none
3094,2025-02-23,1,4,0,0,weather
3095,2025-02-02,1,1,0,0,none
3096,2025-02-02,0,0,0,0,none
3097,2025-02-20,1,1,0,0,weather
3098,2025-02-17,0,0,0,0,none
3099,2025-02-17,0,-1,0,0,none
3100,2025-02-15,0,0,0,0,none
3101,2025-02-04,1,1,0,0,none
3102,2025-03-01,0,0,0,0,none
3103,2025-02-28,0,0,0,0,none
3104,2025-02-24,1,2,0,0,none
3105,2025-02-22,1,3,0,0,none
3106,2025-03-01,1,1,0,0,none
3107,2025-02-24,1,5,0,0,none
3108,2025-02-04,0,-1,0,0,none
3109,2025-02-11,0,-1,0,0,none
3110,2025-02-25,0,0,0,0,none
3111,2025-02-27,1,3,0,0,none
3112,2025-02-09,0,-1,0,0,none
3113,2025-02-16,1,1,0,0,none
3114,2025-03-04,1,2,0,0,none
3115,2025-02-08,0,-1,0,0,none
3116,2025-02-19,1,2,0,0,none
3117,2025-02-15,0,-1,0,0,none
3118,2025-02-14,0,-1,0,0,none
3119,2025-02-27,0,-2,0,0,none
3120,2025-02-08,1,2,0,0,none
3121,2025-02-10,1,2,0,0,none
3122,2025-02-13,0,0,0,0,none
3123,2025-02-18,0,-1,0,0,none
3124,2025-02-15,1,1,0,0,none
3125,2025-02-05,1,1,0,0,none
3126,2025-02-20,1,1,0,0,none
3127,2025-02-11,0,-1,0,0,none
3128,2025-02-15,0,0,0,0,none
3129,2025-02-18,1,1,1,0,none
3130,2025-02-11,1,3,0,0,none
3131,2025-02-26,0,-1,0,0,none
3132,2025-02-21,1,3,0,0,weather
3133,2025-02-27,0,-1,0,0,none
3134,2025-02-12,0,-1,0,0,none
3135,2025-02-23,0,0,0,0,none
3136,2025-03-03,0,0,0,0,none
3137,2025-02-13,0,-1,0,0,none
3138,2025-02-27,1,2,0,0,none
3139,2025-02-07,0,-2,0,0,none
3140,2025-02-13,1,2,0,0,none
3141,2025-02-27,1,1,1,0,weather
3142,2025-02-25,1,1,1,0,none
3143,2025-03-08,1,2,0,0,none
3144,2025-02-27,1,2,0,0,none
3145,2025-03-06,0,0,0,0,none
3146,2025-02-28,1,3,0,0,none
3147,2025-02-21,0,-2,0,0,none
3148,2025-02-15,1,1,1,0,weather
3149,2025-02-14,1,1,0,0,weather
3150,2025-02-21,1,1,0,0,none
3151,2025-03-02,1,1,0,0,weather
3152,2025-02-20,0,-1,0,0,none
3153,2025-02-25,0,-1,0,0,none
3154,2025-02-27,1,2,0,0,none
3155,2025-02-09,0,0,0,0,none
3156,2025-03-02,0,0,0,0,none
3157,2025-02-18,1,2,0,0,none
3158,2025-02-14,0,-2,0,0,none
3159,2025-02-18,1,2,0,0,weather
3160,2025-02-21,1,3,1,0,none
3161,2025-02-22,0,0,0,0,none
3162,2025-03-06,0,-1,0,0,none
3163,2025-03-08,1,1,0,0,weather
3164,2025-02-28,0,-1,0,0,none
3165,2025-03-01,0,0,0,0,none
3166,2025-03-08,1,1,0,0,none
3167,2025-03-05,1,1,0,0,none
3168,2025-02-12,0,0,0,0,none
3169,2025-03-03,1,1,0,0,none
3170,2025-03-04,0,0,0,0,none
3171,2025-02-28,0,0,0,0,none
3172,2025-03-05,0,-2,0,0,none
3173,2025-02-15,0,-3,0,0,none
3174,2025-03-18,1,4,0,0,none
3175,2025-02-12,0,0,0,0,none
3176,2025-02-22,0,0,0,0,none
3177,2025-02-27,1,2,0,0,none
3178,2025-02-20,1,2,0,0,none
3179,2025-02-21,1,2,0,0,none
3180,2025-02-17,1,3,0,0,weather
3181,2025-02-21,0,0,0,0,none
3182,2025-03-12,1,2,0,0,none
3183,2025-02-21,1,3,0,0,none
3184,2025-02-26,0,-1,0,0,none
3185,2025-02-19,1,2,0,0,weather
3186,2025-02-18,0,-1,0,0,none
3187,2025-02-14,0,0,0,0,none
3188,2025-03-10,1,1,0,0,none
3189,2025-02-19,0,0,0,0,none
3190,2025-02-17,1,1,0,0,none
3191,2025-03-11,1,1,0,0,none
3192,2025-02-21,1,2,0,0,weather
3193,2025-02-28,1,1,0,0,none
3194,2025-03-01,0,-1,0,0,none
3195,2025-03-10,0,-1,0,0,none
3196,2025-03-05,0,-3,0,0,none
3197,2025-02-22,1,3,0,0,none
3198,2025-03-04,1,2,0,0,none
3199,2025-02-24,0,-1,0,0,none
3200,2025-02-28,0,-2,0,0,none
3201,2025-02-23,1,1,0,0,weather
3202,2025-02-21,0,-2,0,0,none
3203,2025-02-25,1,1,1,0,none
3204,2025-02-28,1,3,0,0,weather
3205,2025-02-18,0,0,0,0,none
3206,2025-03-13,0,-1,0,0,none
3207,2025-03-04,0,0,0,0,none
3208,2025-02-22,1,2,0,0,none
3209,2025-03-03,0,-1,0,0,none
3210,2025-02-20,1,2,0,0,none
3211,2025-03-07,1,1,0,0,none
3212,2025-03-11,0,-1,0,0,none
3213,2025-03-17,0,-3,0,0,none
3214,2025-03-08,1,2,0,0,none
3215,2025-02-19,1,1,0,0,none
3216,2025-03-11,0,0,0,0,none
3217,2025-03-07,0,0,0,0,none
3218,2025-03-02,0,0,0,0,none
3219,2025-03-11,0,0,0,0,none
3220,2025-02-26,1,2,0,0,none
3221,2025-02-26,0,-3,0,0,none
3222,2025-03-16,1,2,0,0,none
3223,2025-03-13,1,2,0,0,none
3224,2025-03-10,0,0,0,0,none
3225,2025-02-21,0,-1,0,0,none
3226,2025-03-02,1,2,0,0,none
3227,2025-03-07,1,2,0,0,none
3228,2025-02-26,0,0,0,0,none
3229,2025-02-26,0,-1,0,0,none
3230,2025-02-17,0,-2,0,0,none
3231,2025-02-20,0,0,0,0,none
3232,2025-03-19,1,1,0,0,none
3233,2025-03-16,1,1,0,0,none
3234,2025-03-12,1,2,0,0,weather
3235,2025-03-13,0,-3,0,0,none
3236,2025-03-07,1,1,0,0,none
3237,2025-02-24,1,2,0,0,weather
3238,2025-03-18,1,3,0,0,weather
3239,2025-02-25,0,-1,0,0,none
3240,2025-03-09,0,-1,0,0,none
3241,2025-02-27,0,-2,0,0,none
3242,2025-03-02,0,-2,0,0,none
3243,2025-03-01,0,-1,0,0,none
3244,2025-02-24,0,-2,0,0,none
3245,2025-02-28,0,-2,0,0,none
3246,2025-03-12,1,1,0,0,none
3247,2025-03-02,0,-1,0,0,none
3248,2025-03-04,1,1,0,0,none
3249,2025-02-25,0,0,0,0,none
3250,2025-03-13,1,2,0,0,weather
3251,2025-02-27,0,0,0,0,none
3252,2025-02-27,0,-1,0,0,none
3253,2025-02-26,0,0,0,0,none
3254,2025-02-27,0,0,0,0,none
3255,2025-03-14,1,3,0,0,none
3256,2025-03-15,0,-1,0,0,none
3257,2025-03-20,1,1,0,0,weather
3258,2025-03-07,1,1,0,0,none
3259,2025-03-05,0,-2,0,0,none
3260,2025-03-24,1,2,0,0,none
3261,2025-03-09,1,3,0,0,weather
3262,2025-03-07,0,-1,0,0,none
3263,2025-03-04,1,2,0,0,none
3264,2025-03-12,1,2,0,0,none
3265,2025-02-25,1,2,0,0,none
3266,2025-03-02,0,0,0,0,none
3267,2025-03-02,1,2,0,0,none
3268,2025-03-11,1,2,0,0,weather
3269,2025-03-15,1,4,0,0,none
3270,2025-03-13,0,-1,0,0,none
3271,2025-03-24,1,1,0,0,weather
3272,2025-02-28,0,-1,0,0,none
3273,2025-03-20,0,-1,0,0,none
3274,2025-03-14,0,-1,0,0,none
3275,2025-03-19,1,3,0,0,weather
3276,2025-03-12,0,0,0,0,none
3277,2025-03-12,0,-1,0,0,none
3278,2025-02-24,0,-1,0,0,none
3279,2025-03-10,1,3,0,0,weather
3280,2025-03-25,1,1,0,0,weather
3281,2025-03-13,0,-1,0,0,none
3282,2025-02-28,1,3,0,0,none
3283,2025-02-27,1,1,0,0,none
3284,2025-03-16,1,2,0,0,none
3285,2025-03-15,1,1,0,0,none
3286,2025-03-21,0,-1,0,0,none
3287,2025-03-11,1,2,0,0,none
3288,2025-03-11,0,-1,0,0,none
3289,2025-03-11,1,3,0,0,none
3290,2025-03-07,0,-2,0,0,none
3291,2025-03-09,1,1,0,0,none
3292,2025-03-09,1,2,0,0,none
3293,2025-02-24,0,-1,0,0,none
3294,2025-03-16,1,1,0,0,weather
3295,2025-03-01,0,0,0,0,none
3296,2025-02-28,0,-1,0,0,none
3297,2025-03-04,0,-1,0,0,none
3298,2025-03-17,1,2,0,0,none
3299,2025-03-21,1,2,0,0,weather
3300,2025-03-18,1,1,0,0,none
3301,2025-03-30,1,4,0,0,none
3302,2025-03-09,1,4,0,0,none
3303,2025-03-17,1,1,0,0,none
3304,2025-03-13,0,-1,0,0,none
3305,2025-03-25,0,0,0,0,none
3306,2025-03-28,1,1,0,0,none
3307,2025-03-03,0,-1,0,0,none
3308,2025-03-12,1,1,0,0,none
3309,2025-03-19,0,-1,0,0,none
3310,2025-03-19,0,-2,0,0,none
3311,2025-03-08,0,0,0,0,none
3312,2025-03-07,0,-1,0,0,none
3313,2025-03-07,1,1,0,0,none
3314,2025-03-11,1,1,0,0,none
3315,2025-03-16,1,2,0,0,none
3316,2025-03-14,0,0,0,0,none
3317,2025-03-02,1,3,0,0,none
3318,2025-03-27,1,1,0,0,none
3319,2025-03-30,1,2,0,0,none
3320,2025-03-10,0,-1,0,0,none
3321,2025-03-06,1,2,0,0,none
3322,2025-03-10,0,-2,0,0,none
3323,2025-03-16,1,2,0,0,none
3324,2025-03-23,1,2,0,0,none
3325,2025-03-07,0,-2,0,0,none
3326,2025-03-08,1,1,0,0,none
3327,2025-03-22,1,3,0,0,none
3328,2025-04-02,1,3,0,0,none
3329,2025-03-16,0,-1,0,0,none
3330,2025-03-14,1,4,0,0,weather
3331,2025-03-20,0,-1,0,0,none
3332,2025-03-30,0,-1,0,0,none
3333,2025-03-16,0,0,0,0,none
3334,2025-03-16,0,-1,0,0,none
3335,2025-03-06,0,0,0,0,none
3336,2025-03-18,0,0,0,0,none
3337,2025-03-04,1,1,0,0,none
3338,2025-03-21,0,-1,0,0,none
3339,2025-03-09,0,-1,0,0,none
3340,2025-03-09,0,-1,0,0,none
3341,2025-03-06,0,-1,0,0,none
3342,2025-03-06,0,-1,0,0,none
3343,2025-03-18,0,0,0,0,none
3344,2025-03-04,1,2,0,0,weather
3345,2025-03-09,1,2,0,0,weather
3346,2025-03-11,1,3,0,0,none
3347,2025-03-27,1,1,0,0,none
3348,2025-03-22,1,1,0,0,none
3349,2025-03-17,1,4,0,0,none
3350,2025-03-24,0,0,0,0,none
3351,2025-03-25,0,0,0,0,none
3352,2025-03-17,1,1,0,0,none
3353,2025-04-01,1,2,0,0,none
3354,2025-03-20,0,-1,0,0,none
3355,2025-03-31,1,3,0,0,none
3356,2025-03-21,0,-1,0,0,none
3357,2025-03-17,0,-1,0,0,none
3358,2025-03-15,1,3,0,0,none
3359,2025-03-11,0,0,0,0,none
3360,2025-04-05,1,3,0,0,none
3361,2025-03-31,0,-1,0,0,none
3362,2025-03-26,0,0,0,0,none
3363,2025-03-14,0,0,0,0,none
3364,2025-03-22,1,4,0,0,none
3365,2025-03-17,1,1,0,0,none
3366,2025-03-14,1,1,0,0,none
3367,2025-03-10,0,-1,0,0,none
3368,2025-03-29,1,3,0,0,none
3369,2025-04-01,0,-1,0,0,none
3370,2025-03-16,1,1,0,0,none
3371,2025-03-11,0,0,0,0,none
3372,2025-03-30,1,1,0,0,weather
3373,2025-03-20,1,4,0,0,weather
3374,2025-03-30,1,2,0,0,weather
3375,2025-03-27,0,0,0,0,none
3376,2025-04-04,1,3,0,0,weather
3377,2025-03-16,1,2,0,0,none
3378,2025-03-13,1,2,0,0,weather
3379,2025-03-18,0,0,0,0,none
3380,2025-03-06,0,-3,0,0,none
3381,2025-04-08,1,2,0,0,weather
3382,2025-03-10,1,1,0,0,weather
3383,2025-04-11,1,1,0,0,none
3384,2025-04-07,0,-2,0,0,none
3385,2025-03-28,0,-1,0,0,none
3386,2025-03-29,1,1,0,0,none
3387,2025-03-12,0,0,0,0,none
3388,2025-03-20,1,1,0,0,none
3389,2025-04-08,1,1,0,0,weather
3390,2025-03-23,1,1,0,0,none
3391,2025-04-01,0,0,0,0,none
3392,2025-03-23,0,0,0,0,none
3393,2025-04-11,1,2,0,0,none
3394,2025-04-02,0,-3,0,0,none
3395,2025-03-21,0,0,0,0,none
3396,2025-03-17,0,-2,0,0,none
3397,2025-03-11,0,-1,0,0,none
3398,2025-03-27,1,1,0,0,none
3399,2025-03-13,1,3,0,0,none
3400,2025-04-07,0,-1,0,0,none
3401,2025-03-24,1,3,0,0,none
3402,2025-03-28,0,-1,0,0,none
3403,2025-03-24,0,0,0,0,none
3404,2025-03-23,1,1,0,0,none
3405,2025-03-18,0,0,0,0,none
3406,2025-03-22,1,1,0,0,none
3407,2025-03-18,1,2,0,0,none
3408,2025-03-15,1,4,0,0,none
3409,2025-03-12,0,0,0,0,none
3410,2025-03-17,1,2,0,0,none
3411,2025-03-23,0,-2,0,0,none
3412,2025-03-26,0,0,0,0,none
3413,2025-04-03,0,-2,0,0,none
3414,2025-04-02,1,2,0,0,none
3415,2025-03-14,0,-1,0,0,none
3416,2025-03-15,0,-1,0,0,none
3417,2025-03-22,0,0,0,0,none
3418,2025-04-15,1,1,0,0,none
3419,2025-04-01,1,2,0,0,none
3420,2025-04-03,1,3,0,0,weather
3421,2025-03-16,0,-2,0,0,none
3422,2025-03-23,0,-2,0,0,none
3423,2025-04-09,0,0,0,0,none
3424,2025-03-14,1,1,0,0,none
3425,2025-04-03,0,-1,0,0,none
3426,2025-04-09,0,0,0,0,none
3427,2025-04-10,1,2,0,0,none
3428,2025-03-14,1,1,0,0,none
3429,2025-03-12,0,-1,0,0,none
3430,2025-03-24,1,3,0,0,none
3431,2025-03-26,1,1,0,0,weather
3432,2025-04-03,0,0,0,0,none
3433,2025-03-11,0,-3,0,0,none
3434,2025-03-18,0,-2,0,0,none
3435,2025-03-30,0,0,0,0,none
3436,2025-03-21,0,-2,0,0,none
3437,2025-03-29,1,3,0,0,none
3438,2025-04-10,1,2,0,0,none
3439,2025-03-19,1,2,0,0,none
3440,2025-04-14,1,1,0,0,none
3441,2025-03-29,0,0,0,0,none
3442,2025-04-07,0,0,0,0,none
3443,2025-04-06,1,1,0,0,none
3444,2025-04-12,0,-3,0,0,none
3445,2025-03-23,1,3,0,0,none
3446,2025-03-30,1,2,0,0,none
3447,2025-03-18,1,1,0,0,none
3448,2025-04-05,1,1,0,0,none
3449,2025-03-27,1,1,0,0,none
3450,2025-03-28,0,-2,0,0,none
3451,2025-03-16,0,-3,0,0,none
3452,2025-03-19,1,1,0,0,none
3453,2025-03-26,0,0,0,0,none
3454,2025-04-14,1,2,1,0,weather
3455,2025-03-16,0,-1,0,0,none
3456,2025-04-01,0,-2,0,0,none
3457,2025-04-02,0,0,0,0,none
3458,2025-04-02,1,1,0,0,none
3459,2025-03-30,0,-3,0,0,none
3460,2025-03-28,1,1,0,0,none
3461,2025-04-18,1,3,1,0,none
3462,2025-03-31,1,1,0,0,none
3463,2025-03-31,1,2,0,0,none
3464,2025-04-07,0,-2,0,0,none
3465,2025-03-29,0,-2,0,0,none
3466,2025-04-17,0,-1,0,0,none
3467,2025-04-04,0,-3,0,0,none
3468,2025-03-26,0,-1,0,0,none
3469,2025-03-27,1,1,1,0,none
