order_id,order_date,supplier_id,sku,qty,unit_price,currency,ship_mode,incoterm,payment_terms,distance_km,promised_date,urgent,order_notes
276,2024-02-05,12,SKU00024,3,25.63,EUR,sea,CIF,NET30,544,2024-02-28,0,
277,2024-02-05,2,SKU00005,74,10.78,EUR,sea,CIF,NET45,672,2024-02-21,0,
278,2024-02-06,16,SKU00038,14,12.05,EUR,road,CIF,NET45,814,2024-02-22,0,
279,2024-02-06,5,SKU00023,13,7.89,USD,road,CIF,NET45,901,2024-02-24,0,
280,2024-02-06,3,SKU00031,26,11.64,EUR,sea,FOB,NET45,846,2024-02-17,1,urgent
281,2024-02-06,13,SKU00030,8,17.52,EUR,road,EXW,NET60,848,2024-02-18,0,
282,2024-02-06,19,SKU00013,13,17.39,EUR,sea,EXW,NET45,554,2024-02-27,0,
283,2024-02-06,7,SKU00021,16,13.62,EUR,road,CIF,PREPAID,943,2024-02-19,0,
284,2024-02-06,9,SKU00017,18,7.49,EUR,road,EXW,NET45,515,2024-02-19,0,
285,2024-02-06,20,SKU00023,7,6.3,EUR,road,EXW,NET60,507,2024-02-20,0,
286,2024-02-06,17,SKU00018,7,9.17,EUR,road,EXW,NET60,578,2024-02-09,0,
287,2024-02-06,5,SKU00026,43,9.38,EUR,road,DAP,PREPAID,526,2024-02-19,0,
288,2024-02-06,14,SKU00012,14,29.42,EUR,road,DAP,PREPAID,780,2024-03-09,0,
289,2024-02-06,13,SKU00024,13,27.07,EUR,road,CIF,NET30,1016,2024-02-19,0,
290,2024-02-06,12,SKU00028,18,15.21,EUR,road,EXW,PREPAID,869,2024-02-22,0,
291,2024-02-06,12,SKU00039,30,17.97,EUR,sea,FOB,NET60,613,2024-02-28,0,
292,2024-02-07,11,SKU00021,19,12.76,EUR,sea,EXW,NET30,988,2024-03-04,0,
293,2024-02-07,15,SKU00021,16,13.11,EUR,sea,CIF,NET60,1020,2024-03-05,0,
294,2024-02-07,15,SKU00039,14,18.85,EUR,road,DAP,NET45,906,2024-02-29,0,
295,2024-02-07,7,SKU00029,8,30.47,EUR,road,CIF,PREPAID,611,2024-02-13,0,
296,2024-02-07,20,SKU00003,39,15.04,EUR,road,CIF,PREPAID,579,2024-02-21,0,
297,2024-02-07,19,SKU00018,16,10.39,USD,road,EXW,NET30,617,2024-02-25,0,
298,2024-02-07,10,SKU00024,9,24.8,EUR,air,FOB,NET30,844,2024-02-11,0,
299,2024-02-07,2,SKU00039,39,18.08,EUR,sea,DAP,NET30,636,2024-02-24,0,
300,2024-02-07,18,SKU00009,20,13.89,EUR,road,EXW,NET45,756,2024-02-26,0,
301,2024-02-07,1,SKU00024,50,25.12,EUR,road,DAP,NET30,780,2024-02-17,0,
302,2024-02-08,7,SKU00029,19,31.79,EUR,air,CIF,NET60,697,2024-02-14,0,
303,2024-02-08,12,SKU00029,43,29.32,EUR,road,EXW,NET45,659,2024-02-27,0,
304,2024-02-08,14,SKU00034,112,26.6,EUR,road,CIF,PREPAID,796,2024-03-09,1,urgent
305,2024-02-08,19,SKU00021,36,13.43,EUR,road,CIF,NET45,502,2024-03-01,0,
306,2024-02-08,10,SKU00008,19,14.35,EUR,road,EXW,NET45,940,2024-02-10,0,
307,2024-02-08,15,SKU00034,9,24.73,EUR,road,DAP,NET30,635,2024-03-07,0,
308,2024-02-08,10,SKU00017,20,7.6,EUR,road,CIF,PREPAID,977,2024-02-15,1,urgent
309,2024-02-08,12,SKU00014,23,21.72,EUR,rail,CIF,PREPAID,704,2024-03-02,0,
310,2024-02-08,8,SKU00013,32,17.0,EUR,sea,EXW,NET45,705,2024-03-04,0,
311,2024-02-09,10,SKU00005,17,11.55,EUR,road,DAP,NET45,267,2024-02-12,0,
312,2024-02-09,11,SKU00006,5,22.63,EUR,road,CIF,NET60,1011,2024-02-29,0,
313,2024-02-09,9,SKU00005,16,11.8,EUR,road,CIF,NET60,830,2024-02-18,0,
314,2024-02-09,5,SKU00011,9,64.84,EUR,road,FOB,NET60,841,2024-02-28,0,
315,2024-02-09,9,SKU00033,14,7.53,EUR,sea,FOB,NET30,170,2024-02-20,0,
316,2024-02-10,17,SKU00009,32,13.34,EUR,road,FOB,PREPAID,559,2024-02-12,0,
317,2024-02-10,12,SKU00024,14,25.63,EUR,sea,CIF,PREPAID,743,2024-03-03,0,
318,2024-02-10,6,SKU00040,18,24.16,EUR,road,EXW,NET30,1175,2024-03-10,0,
319,2024-02-11,1,SKU00020,10,22.94,EUR,road,DAP,PREPAID,784,2024-02-17,1,urgent
320,2024-02-11,17,SKU00034,17,25.77,EUR,road,DAP,PREPAID,708,2024-02-17,0,
321,2024-02-11,14,SKU00037,7,14.32,EUR,road,EXW,NET45,654,2024-03-17,0,
322,2024-02-11,19,SKU00021,18,12.89,EUR,sea,EXW,PREPAID,395,2024-03-05,0,
323,2024-02-11,20,SKU00030,10,18.35,EUR,air,CIF,NET45,946,2024-02-20,0,
324,2024-02-12,9,SKU00036,10,6.69,EUR,road,FOB,NET45,889,2024-02-29,1,urgent
325,2024-02-12,20,SKU00028,29,15.41,USD,road,EXW,NET30,513,2024-02-26,0,
326,2024-02-12,4,SKU00020,30,23.61,EUR,road,FOB,NET45,405,2024-03-01,0,
327,2024-02-12,3,SKU00021,15,12.87,EUR,sea,FOB,NET60,380,2024-02-24,0,
328,2024-02-12,14,SKU00006,3,23.66,EUR,road,CIF,NET45,971,2024-03-18,0,
329,2024-02-12,2,SKU00036,12,7.37,EUR,road,CIF,NET45,617,2024-03-08,1,urgent
330,2024-02-12,1,SKU00040,19,26.34,EUR,road,EXW,NET45,925,2024-02-17,0,
331,2024-02-12,13,SKU00038,42,11.12,EUR,road,FOB,NET45,1038,2024-02-22,0,
332,2024-02-12,6,SKU00040,14,27.74,EUR,air,CIF,NET30,265,2024-03-14,0,
333,2024-02-13,13,SKU00002,17,20.83,USD,sea,EXW,NET30,469,2024-02-21,1,urgent
334,2024-02-13,18,SKU00014,15,23.06,EUR,road,DAP,NET30,738,2024-03-01,0,
335,2024-02-13,13,SKU00032,28,15.02,EUR,road,CIF,NET60,959,2024-02-21,0,
336,2024-02-13,1,SKU00016,37,10.93,EUR,road,DAP,NET60,413,2024-02-22,0,
337,2024-02-13,15,SKU00005,7,11.23,EUR,air,EXW,NET45,921,2024-03-04,0,
338,2024-02-14,13,SKU00027,16,8.78,EUR,road,DAP,PREPAID,374,2024-02-28,0,
339,2024-02-14,3,SKU00022,4,12.17,USD,road,FOB,NET60,993,2024-02-27,0,
340,2024-02-14,4,SKU00023,21,7.17,EUR,sea,DAP,NET45,590,2024-03-04,0,
341,2024-02-14,5,SKU00033,10,7.16,EUR,road,EXW,NET60,371,2024-03-01,0,
342,2024-02-14,4,SKU00030,23,16.76,EUR,road,EXW,NET60,709,2024-03-06,0,
343,2024-02-14,11,SKU00029,16,31.26,EUR,road,FOB,NET45,652,2024-02-27,0,
344,2024-02-14,14,SKU00007,3,9.88,USD,road,EXW,NET60,758,2024-03-17,0,
345,2024-02-14,18,SKU00040,19,27.42,EUR,road,DAP,NET45,839,2024-03-03,0,
346,2024-02-15,2,SKU00021,19,12.96,EUR,road,CIF,NET45,576,2024-03-04,0,
347,2024-02-15,5,SKU00032,16,14.76,EUR,road,DAP,PREPAID,377,2024-03-03,0,
348,2024-02-15,6,SKU00032,16,14.83,EUR,road,EXW,NET30,485,2024-03-09,0,
349,2024-02-15,4,SKU00026,54,9.46,EUR,road,DAP,NET45,456,2024-03-08,0,
350,2024-02-15,10,SKU00014,3,22.86,EUR,road,CIF,NET30,756,2024-02-19,0,
351,2024-02-16,14,SKU00004,54,11.15,EUR,road,CIF,PREPAID,1166,2024-03-20,0,
352,2024-02-16,11,SKU00039,20,19.95,EUR,air,DAP,NET60,1025,2024-03-04,0,
353,2024-02-16,11,SKU00035,15,11.75,EUR,road,EXW,NET30,962,2024-03-15,0,
354,2024-02-16,11,SKU00009,4,12.61,EUR,road,CIF,NET60,555,2024-03-05,0,
355,2024-02-16,8,SKU00026,25,9.83,EUR,road,CIF,NET30,799,2024-03-09,0,
356,2024-02-16,16,SKU00004,18,10.92,EUR,road,FOB,NET60,999,2024-03-01,1,urgent
357,2024-02-16,5,SKU00036,22,6.47,EUR,road,CIF,NET30,1276,2024-03-02,0,
358,2024-02-17,20,SKU00025,2,27.73,EUR,road,DAP,NET60,586,2024-03-04,0,
359,2024-02-17,12,SKU00040,17,26.29,EUR,sea,EXW,NET45,969,2024-03-10,0,
360,2024-02-17,9,SKU00007,30,8.53,EUR,road,DAP,NET60,421,2024-02-23,0,
361,2024-02-17,3,SKU00036,5,7.63,EUR,road,CIF,NET45,593,2024-02-20,0,
362,2024-02-17,13,SKU00013,17,17.41,EUR,sea,DAP,NET30,722,2024-02-23,0,
363,2024-02-17,1,SKU00003,87,15.32,EUR,road,FOB,NET60,692,2024-02-23,0,
364,2024-02-17,1,SKU00031,18,12.53,EUR,rail,DAP,NET45,746,2024-02-25,0,
365,2024-02-18,16,SKU00021,20,14.19,USD,sea,CIF,NET45,502,2024-02-29,0,
366,2024-02-18,19,SKU00040,33,28.39,EUR,rail,CIF,NET60,979,2024-03-09,0,
367,2024-02-18,11,SKU00033,10,6.96,EUR,road,DAP,NET60,50,2024-03-10,0,
368,2024-02-18,1,SKU00002,18,19.57,EUR,rail,CIF,NET60,557,2024-02-22,0,
369,2024-02-18,4,SKU00027,17,8.55,EUR,road,CIF,NET30,954,2024-03-10,0,
370,2024-02-18,5,SKU00017,21,7.65,EUR,road,FOB,NET30,569,2024-03-05,0,
371,2024-02-18,4,SKU00038,61,11.63,EUR,sea,DAP,NET45,837,2024-03-12,0,
372,2024-02-18,13,SKU00010,58,19.51,EUR,road,FOB,NET30,574,2024-02-29,0,
373,2024-02-18,5,SKU00037,7,14.73,USD,sea,EXW,NET45,579,2024-03-07,0,
374,2024-02-18,16,SKU00029,19,32.99,USD,air,CIF,PREPAID,752,2024-03-04,0,
375,2024-02-18,16,SKU00027,3,9.5,EUR,air,FOB,PREPAID,579,2024-03-02,0,
376,2024-02-18,18,SKU00033,7,6.65,EUR,road,DAP,NET30,620,2024-03-09,0,
377,2024-02-18,5,SKU00009,12,12.01,EUR,road,FOB,NET60,725,2024-03-04,0,
378,2024-02-19,11,SKU00031,26,12.13,EUR,sea,DAP,NET60,860,2024-03-12,0,
379,2024-02-19,17,SKU00012,40,13.97,EUR,road,DAP,NET60,432,2024-02-26,0,
380,2024-02-19,8,SKU00017,67,7.76,EUR,road,DAP,NET45,1312,2024-03-17,0,
381,2024-02-19,17,SKU00016,52,7.26,EUR,road,CIF,NET60,876,2024-02-22,0,
382,2024-02-19,16,SKU00015,5,8.72,EUR,rail,CIF,NET60,503,2024-03-06,1,urgent
383,2024-02-19,19,SKU00014,9,23.98,USD,road,DAP,NET60,286,2024-03-11,0,
384,2024-02-20,16,SKU00023,14,6.5,EUR,sea,CIF,NET60,508,2024-03-09,1,urgent
385,2024-02-20,19,SKU00008,10,14.28,EUR,air,DAP,PREPAID,750,2024-03-15,0,
386,2024-02-20,9,SKU00010,10,19.49,EUR,road,CIF,NET30,684,2024-03-08,0,
387,2024-02-20,14,SKU00019,25,18.27,EUR,sea,EXW,NET60,624,2024-03-22,0,
388,2024-02-20,7,SKU00029,5,31.45,EUR,road,CIF,PREPAID,881,2024-03-02,0,
389,2024-02-21,8,SKU00014,33,24.75,EUR,road,FOB,NET60,396,2024-03-16,0,
390,2024-02-21,19,SKU00036,27,6.92,EUR,road,CIF,NET45,734,2024-03-12,0,
391,2024-02-21,15,SKU00040,29,29.03,USD,road,FOB,NET45,798,2024-03-16,0,
392,2024-02-21,1,SKU00034,10,26.14,EUR,air,FOB,NET45,744,2024-02-28,0,
393,2024-02-21,12,SKU00004,8,12.37,EUR,road,EXW,PREPAID,729,2024-03-09,0,
394,2024-02-21,5,SKU00022,2,11.35,EUR,road,DAP,NET30,523,2024-03-07,0,
395,2024-02-21,18,SKU00001,39,10.48,EUR,sea,FOB,PREPAID,463,2024-03-11,0,
396,2024-02-22,12,SKU00031,4,11.7,EUR,road,FOB,NET60,410,2024-03-15,0,
397,2024-02-22,7,SKU00021,102,13.62,EUR,air,CIF,NET30,1110,2024-03-08,1,urgent
398,2024-02-22,11,SKU00037,16,13.07,EUR,road,FOB,NET30,499,2024-03-18,0,
399,2024-02-22,16,SKU00012,10,29.77,USD,road,DAP,NET45,875,2024-03-06,0,
400,2024-02-23,15,SKU00026,26,9.45,EUR,air,DAP,NET45,930,2024-03-28,0,
401,2024-02-23,13,SKU00003,13,16.58,EUR,air,EXW,NET60,493,2024-03-01,1,urgent
402,2024-02-23,15,SKU00022,7,10.05,EUR,rail,CIF,PREPAID,958,2024-03-22,0,
403,2024-02-23,15,SKU00035,2,11.67,EUR,air,DAP,NET45,611,2024-03-19,0,
404,2024-02-23,2,SKU00033,10,7.81,EUR,sea,DAP,NET60,730,2024-03-20,0,
405,2024-02-23,20,SKU00013,33,15.8,EUR,sea,EXW,NET60,1053,2024-03-06,1,urgent
406,2024-02-23,9,SKU00011,31,61.94,EUR,air,DAP,NET60,898,2024-03-06,0,
407,2024-02-24,2,SKU00012,5,25.97,EUR,road,EXW,NET60,860,2024-03-18,0,
408,2024-02-24,20,SKU00019,8,18.8,EUR,air,FOB,NET45,888,2024-03-14,0,
409,2024-02-24,2,SKU00040,9,25.68,EUR,air,DAP,PREPAID,884,2024-03-13,0,
410,2024-02-24,19,SKU00033,42,7.33,EUR,road,CIF,NET30,624,2024-03-22,0,
411,2024-02-24,10,SKU00007,21,9.49,EUR,sea,FOB,NET45,760,2024-02-26,0,
412,2024-02-24,15,SKU00031,20,12.7,EUR,sea,CIF,NET45,601,2024-03-23,0,
413,2024-02-24,12,SKU00001,42,10.99,EUR,road,CIF,PREPAID,846,2024-03-18,0,
414,2024-02-24,4,SKU00029,16,31.03,EUR,road,CIF,NET60,624,2024-03-21,0,
415,2024-02-24,9,SKU00020,27,23.82,EUR,road,EXW,NET60,386,2024-03-08,0,
416,2024-02-25,13,SKU00016,88,6.81,EUR,rail,EXW,NET30,395,2024-03-08,1,urgent
417,2024-02-25,1,SKU00020,29,25.09,EUR,sea,FOB,PREPAID,566,2024-03-04,0,
418,2024-02-25,4,SKU00033,32,7.0,EUR,road,CIF,NET30,866,2024-03-13,0,
419,2024-02-25,18,SKU00019,9,19.84,EUR,road,CIF,NET45,631,2024-03-24,0,
420,2024-02-25,4,SKU00009,56,13.69,EUR,road,DAP,NET45,904,2024-03-15,0,
421,2024-02-25,6,SKU00039,24,20.36,EUR,road,CIF,PREPAID,649,2024-03-26,0,
422,2024-02-25,19,SKU00036,25,6.92,EUR,road,DAP,NET45,510,2024-03-23,0,
423,2024-02-26,4,SKU00039,6,19.09,EUR,road,EXW,PREPAID,823,2024-03-19,0,
424,2024-02-26,15,SKU00005,8,11.23,EUR,road,EXW,NET30,598,2024-03-26,0,
425,2024-02-26,17,SKU00037,44,12.97,EUR,road,FOB,NET45,541,2024-03-03,0,
426,2024-02-26,10,SKU00034,6,25.89,EUR,road,DAP,NET30,878,2024-02-29,0,
427,2024-02-26,16,SKU00038,16,12.05,EUR,road,DAP,NET30,630,2024-03-19,0,
428,2024-02-26,2,SKU00004,28,11.56,EUR,road,DAP,NET45,253,2024-03-17,0,
429,2024-02-26,5,SKU00033,44,7.16,EUR,road,DAP,PREPAID,890,2024-03-10,0,
430,2024-02-27,8,SKU00036,25,7.31,EUR,road,DAP,NET60,546,2024-03-21,0,
431,2024-02-27,7,SKU00026,7,8.89,EUR,road,CIF,NET30,798,2024-03-09,0,
432,2024-02-27,19,SKU00014,33,23.98,USD,sea,EXW,NET30,317,2024-03-19,1,urgent
433,2024-02-27,10,SKU00023,51,7.46,EUR,road,EXW,NET30,630,2024-03-05,0,
434,2024-02-27,18,SKU00005,24,10.01,EUR,road,DAP,NET30,821,2024-03-15,0,
435,2024-02-27,3,SKU00019,17,19.18,EUR,air,DAP,NET45,702,2024-03-07,1,urgent
436,2024-02-27,8,SKU00027,69,8.49,EUR,road,CIF,PREPAID,781,2024-03-28,0,
437,2024-02-28,11,SKU00025,26,28.63,EUR,road,DAP,NET30,784,2024-03-20,0,
438,2024-02-28,9,SKU00035,9,10.78,EUR,road,FOB,NET60,709,2024-03-12,0,
439,2024-02-28,17,SKU00008,8,14.39,EUR,road,FOB,PREPAID,759,2024-03-01,0,
440,2024-02-28,10,SKU00034,16,25.89,EUR,road,FOB,NET45,304,2024-03-01,0,
441,2024-02-28,17,SKU00002,15,18.42,EUR,rail,CIF,PREPAID,325,2024-03-06,0,
442,2024-02-28,19,SKU00035,9,25.38,USD,road,DAP,PREPAID,820,2024-03-16,0,
443,2024-02-29,1,SKU00016,29,10.93,EUR,rail,DAP,NET60,868,2024-03-05,0,
444,2024-02-29,15,SKU00018,50,9.96,EUR,road,FOB,NET30,612,2024-03-28,0,
445,2024-02-29,4,SKU00027,16,8.55,EUR,road,EXW,NET45,674,2024-03-17,0,
446,2024-02-29,12,SKU00005,27,11.4,EUR,sea,EXW,NET30,1098,2024-03-22,0,
447,2024-02-29,15,SKU00029,5,16.36,USD,rail,EXW,NET45,1037,2024-03-29,0,
448,2024-02-29,7,SKU00026,34,9.84,EUR,rail,DAP,NET45,356,2024-03-11,0,
449,2024-02-29,13,SKU00035,18,10.46,EUR,sea,FOB,NET30,681,2024-03-12,0,
450,2024-03-01,12,SKU00009,90,14.03,EUR,sea,CIF,NET45,933,2024-03-26,0,
451,2024-03-01,19,SKU00037,46,14.6,EUR,air,CIF,NET60,905,2024-03-20,0,
452,2024-03-01,5,SKU00016,15,6.56,EUR,sea,CIF,NET45,424,2024-03-15,0,
453,2024-03-01,8,SKU00027,5,8.49,EUR,road,CIF,NET60,326,2024-03-27,0,
454,2024-03-01,2,SKU00036,19,7.37,EUR,air,FOB,PREPAID,916,2024-03-22,0,
455,2024-03-01,12,SKU00004,14,11.01,EUR,road,CIF,PREPAID,782,2024-03-17,0,
456,2024-03-01,20,SKU00034,172,23.93,EUR,sea,CIF,PREPAID,473,2024-03-13,0,
457,2024-03-01,3,SKU00027,42,9.27,USD,road,FOB,NET60,419,2024-03-09,0,
458,2024-03-02,3,SKU00012,27,26.5,EUR,air,DAP,NET45,1029,2024-03-11,1,urgent
459,2024-03-02,10,SKU00015,16,8.36,EUR,air,CIF,NET45,930,2024-03-05,0,
460,2024-03-02,1,SKU00030,33,16.22,EUR,road,EXW,PREPAID,734,2024-03-15,0,
461,2024-03-02,2,SKU00027,10,8.4,EUR,road,FOB,PREPAID,945,2024-03-18,0,
462,2024-03-02,13,SKU00016,33,6.81,EUR,sea,CIF,NET45,566,2024-03-18,0,
463,2024-03-02,13,SKU00006,45,25.94,EUR,road,DAP,NET60,206,2024-03-06,0,
464,2024-03-03,20,SKU00006,15,24.12,EUR,road,FOB,NET30,706,2024-03-16,1,urgent
465,2024-03-03,10,SKU00018,6,9.42,EUR,road,DAP,NET30,764,2024-03-11,0,
466,2024-03-03,7,SKU00005,12,11.22,EUR,air,FOB,NET45,413,2024-03-21,0,
467,2024-03-03,20,SKU00014,6,23.81,EUR,road,CIF,NET60,186,2024-03-19,0,
468,2024-03-03,11,SKU00001,32,10.48,EUR,road,FOB,NET45,836,2024-03-20,0,
469,2024-03-03,5,SKU00031,41,11.49,EUR,air,FOB,NET45,931,2024-03-24,0,
470,2024-03-03,8,SKU00026,2,9.83,EUR,rail,FOB,NET60,505,2024-03-27,1,urgent
471,2024-03-03,3,SKU00025,4,28.05,EUR,road,DAP,NET60,280,2024-03-16,0,
472,2024-03-03,2,SKU00017,8,7.15,EUR,sea,CIF,PREPAID,837,2024-03-21,0,
473,2024-03-03,20,SKU00030,23,16.46,EUR,sea,EXW,PREPAID,597,2024-03-15,0,
474,2024-03-03,12,SKU00021,72,14.15,EUR,road,FOB,NET60,769,2024-03-24,0,
475,2024-03-03,20,SKU00021,38,13.84,EUR,road,DAP,NET30,417,2024-03-14,0,
476,2024-03-04,15,SKU00010,6,18.08,EUR,sea,EXW,NET60,687,2024-03-26,0,
477,2024-03-04,14,SKU00019,13,20.53,EUR,road,FOB,NET45,630,2024-04-01,0,
478,2024-03-04,3,SKU00022,27,12.17,USD,road,FOB,PREPAID,409,2024-03-13,0,
479,2024-03-04,1,SKU00032,9,13.83,EUR,air,CIF,NET60,727,2024-03-07,0,
480,2024-03-04,4,SKU00032,24,14.88,EUR,road,DAP,PREPAID,624,2024-03-24,0,
481,2024-03-04,17,SKU00011,14,60.6,EUR,road,CIF,NET45,1130,2024-03-14,0,
482,2024-03-04,14,SKU00035,30,11.7,EUR,road,DAP,NET45,815,2024-04-08,0,
483,2024-03-05,6,SKU00035,15,11.86,EUR,road,EXW,NET30,551,2024-04-02,0,
484,2024-03-05,12,SKU00004,30,12.45,EUR,road,EXW,PREPAID,308,2024-03-26,0,
485,2024-03-05,8,SKU00009,5,14.53,EUR,road,FOB,NET30,630,2024-03-31,0,
486,2024-03-05,5,SKU00010,16,17.99,EUR,air,EXW,NET45,1178,2024-03-20,0,
487,2024-03-05,6,SKU00024,59,42.62,EUR,road,EXW,PREPAID,969,2024-04-03,0,
488,2024-03-05,8,SKU00002,8,19.17,EUR,sea,EXW,PREPAID,545,2024-04-01,0,
489,2024-03-05,4,SKU00001,17,10.59,EUR,road,EXW,NET60,606,2024-03-28,0,
490,2024-03-05,11,SKU00002,16,20.35,EUR,air,DAP,NET45,643,2024-03-29,1,urgent
491,2024-03-05,20,SKU00007,24,8.51,EUR,air,EXW,NET45,505,2024-03-14,0,
492,2024-03-05,12,SKU00016,7,6.41,EUR,sea,FOB,NET60,1025,2024-03-28,0,
493,2024-03-05,12,SKU00023,36,7.08,EUR,road,CIF,PREPAID,256,2024-03-29,0,
494,2024-03-05,1,SKU00006,8,25.68,EUR,road,CIF,PREPAID,390,2024-03-08,0,
495,2024-03-06,17,SKU00030,34,16.77,EUR,rail,FOB,NET45,1011,2024-03-10,0,
496,2024-03-06,9,SKU00006,15,24.42,EUR,road,EXW,NET30,615,2024-03-20,0,
497,2024-03-06,15,SKU00025,9,26.86,EUR,road,DAP,PREPAID,547,2024-04-02,0,
498,2024-03-06,9,SKU00004,11,11.53,EUR,road,EXW,NET45,846,2024-03-20,0,
499,2024-03-06,12,SKU00032,30,13.94,EUR,road,DAP,NET60,904,2024-03-26,0,
500,2024-03-06,5,SKU00037,36,14.73,USD,sea,EXW,NET30,778,2024-03-22,1,urgent
501,2024-03-06,10,SKU00014,18,25.14,EUR,sea,DAP,NET60,1117,2024-03-08,0,
502,2024-03-06,10,SKU00003,10,15.8,EUR,sea,EXW,NET60,458,2024-03-09,0,
503,2024-03-06,16,SKU00035,13,12.29,EUR,air,EXW,NET45,254,2024-03-26,0,
504,2024-03-06,10,SKU00021,64,13.93,EUR,sea,EXW,NET45,869,2024-03-10,0,
505,2024-03-07,6,SKU00038,3,12.12,EUR,road,FOB,PREPAID,460,2024-04-09,0,
506,2024-03-07,1,SKU00005,5,10.45,EUR,air,CIF,NET45,927,2024-03-12,0,
507,2024-03-07,14,SKU00037,9,12.5,EUR,rail,FOB,PREPAID,983,2024-04-06,0,
508,2024-03-07,11,SKU00035,49,11.75,EUR,road,CIF,PREPAID,1062,2024-03-29,1,urgent
509,2024-03-07,17,SKU00006,11,26.21,EUR,rail,CIF,NET30,1136,2024-03-09,0,
510,2024-03-07,20,SKU00007,15,8.31,EUR,road,DAP,NET45,968,2024-03-20,0,
511,2024-03-07,16,SKU00005,2,10.75,EUR,road,CIF,PREPAID,771,2024-03-22,0,
512,2024-03-07,19,SKU00021,33,12.79,EUR,sea,EXW,NET60,717,2024-04-01,0,
513,2024-03-07,12,SKU00029,10,28.64,EUR,road,DAP,NET45,623,2024-03-26,0,
514,2024-03-08,14,SKU00023,16,6.36,EUR,road,DAP,PREPAID,889,2024-04-05,0,
515,2024-03-08,15,SKU00012,26,27.5,EUR,road,DAP,NET30,858,2024-04-08,0,
516,2024-03-08,16,SKU00016,29,7.07,EUR,road,EXW,NET30,848,2024-03-21,0,
517,2024-03-08,14,SKU00010,7,16.56,EUR,road,DAP,NET45,973,2024-04-05,0,
518,2024-03-09,4,SKU00025,9,42.96,EUR,road,CIF,NET60,878,2024-03-28,0,
519,2024-03-09,11,SKU00006,33,26.04,EUR,air,EXW,NET60,726,2024-04-02,0,
520,2024-03-09,16,SKU00029,6,32.99,USD,road,CIF,NET60,1127,2024-03-21,0,
521,2024-03-09,16,SKU00009,17,27.16,EUR,road,EXW,NET45,898,2024-03-27,0,
522,2024-03-09,6,SKU00029,80,28.65,EUR,road,DAP,NET30,602,2024-04-09,0,
523,2024-03-09,16,SKU00002,47,20.88,EUR,road,EXW,NET60,248,2024-03-21,0,
524,2024-03-09,10,SKU00036,45,6.83,EUR,road,EXW,NET60,717,2024-03-11,0,
525,2024-03-09,14,SKU00001,27,11.09,EUR,road,CIF,PREPAID,394,2024-04-10,1,urgent
526,2024-03-09,19,SKU00006,36,24.07,EUR,road,FOB,NET45,647,2024-03-26,0,
527,2024-03-09,7,SKU00025,18,25.69,EUR,air,FOB,NET45,541,2024-03-20,0,
528,2024-03-09,4,SKU00018,11,9.59,EUR,air,CIF,NET60,697,2024-03-30,0,
529,2024-03-09,17,SKU00010,5,19.0,EUR,road,EXW,NET45,735,2024-03-15,0,
530,2024-03-09,13,SKU00028,4,15.71,USD,road,CIF,PREPAID,838,2024-03-21,0,
531,2024-03-09,16,SKU00031,44,11.68,EUR,sea,EXW,NET60,644,2024-03-24,0,
532,2024-03-09,5,SKU00017,8,7.92,EUR,road,FOB,PREPAID,811,2024-03-19,1,urgent
533,2024-03-10,4,SKU00039,12,19.09,EUR,road,FOB,PREPAID,832,2024-03-28,0,
534,2024-03-10,17,SKU00009,9,13.34,EUR,road,CIF,NET30,1135,2024-03-12,0,
535,2024-03-10,16,SKU00022,76,10.03,EUR,sea,DAP,NET60,622,2024-03-22,0,
536,2024-03-10,3,SKU00029,101,33.52,EUR,road,CIF,PREPAID,711,2024-03-17,0,
537,2024-03-11,1,SKU00039,8,19.88,EUR,road,FOB,NET60,590,2024-03-15,0,
538,2024-03-11,10,SKU00021,5,14.67,EUR,road,FOB,PREPAID,887,2024-03-14,0,
539,2024-03-11,13,SKU00021,37,14.16,EUR,road,FOB,PREPAID,611,2024-03-27,1,urgent
540,2024-03-11,19,SKU00021,9,13.29,EUR,sea,CIF,PREPAID,493,2024-03-29,0,
541,2024-03-11,1,SKU00037,50,15.26,USD,sea,FOB,NET60,989,2024-03-18,0,
542,2024-03-11,15,SKU00018,20,9.96,EUR,road,DAP,NET60,956,2024-04-12,1,urgent
543,2024-03-11,15,SKU00037,8,12.94,EUR,road,FOB,NET45,653,2024-04-08,0,
544,2024-03-11,10,SKU00036,4,6.83,EUR,road,EXW,PREPAID,481,2024-03-14,1,urgent
545,2024-03-12,10,SKU00029,10,28.56,EUR,road,CIF,NET30,385,2024-03-14,0,
546,2024-03-12,7,SKU00027,33,9.26,EUR,road,DAP,NET45,932,2024-03-24,0,
547,2024-03-12,16,SKU00016,14,7.07,EUR,road,CIF,NET45,861,2024-03-25,0,
548,2024-03-12,2,SKU00025,21,24.27,EUR,road,EXW,PREPAID,539,2024-03-31,0,
549,2024-03-12,10,SKU00039,16,19.75,EUR,road,DAP,PREPAID,499,2024-03-19,0,
550,2024-03-12,5,SKU00035,8,11.53,EUR,road,EXW,NET60,588,2024-03-29,0,
551,2024-03-12,3,SKU00035,20,10.36,EUR,road,EXW,NET30,985,2024-03-25,0,
552,2024-03-12,19,SKU00016,72,6.61,EUR,road,CIF,NET45,608,2024-04-02,0,
553,2024-03-12,7,SKU00037,3,13.24,EUR,air,DAP,NET60,639,2024-03-15,0,
